idINSPIRE,part_surface_pietonne,part_vegetation,ratio_hl_bati_rues,part_routes_lentes,part_routes_inaccessibles_vl,part_parcs,marche_ratio_emplois,marche_ratio_services_dom_moyenne,part_surface_cyclable,part_normalise_surface_couverte_stations_velos,part_routes_interdites_pl,part_routes_pavees,pente_moyenne_absolue,part_normalise_couverte_stations_rep_velos,velos_ratio_emplois,velos_ratio_services_dom_moyenne,att_moy_semaine_bus,cout_horaire_bus,ratio_arrets_pr_bus,ratio_arrets_autopartage_bus,part_routes_bus,part_batie_autour_arrets_bus,att_moy_semaine_tram,cout_horaire_tram,ratio_arrets_pr_tram,ratio_arrets_autopartage_tram,part_routes_tram,part_batie_autour_arrets_tram,part_sens_unique,part_zfe,nb_feux_circulation,places_stationnement_par_habitant,cout_moyen_stationnement,bornes_ve_par_habitant,part_normalise_couverte_autopartage,autopartage_cout_rapport_revenu,part_routes_accessibles_vl,part_surface_geofencing_citiz,autopartage_ratio_emplois,autopartage_ratio_services_dom_moyenne,HSMI_global,HEMI,part_marche,part_velos,part_communs,part_vl,part_surface_bruit_53db,part_surface_transport,nb_accidents_circulation,sous_indic_access,ind_compose_marche,ind_compose_velos,ind_compose_bus,ind_compose_tram,ind_compose_vl,ind_compose_autopartage,ind_diversite_fonctionnelle,ind_schema_mobilite
CRS3035RES200mN2833400E4140600,0.87,0.34,0.92,0.74,0.06,0.0,0.0,0.03,0.87,0.0,0.0,1.0,0.95,1.0,0.0,0.01,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.67,0.94,0.0,-1.0,-1.0,0.0,0.0,0.14,0.0,0.07,0.86,0.6,0.92,1.0,,0.421,0.492,0.0,0.0,0.5,0.402,0.0,0.14
CRS3035RES200mN2833200E4140600,0.93,0.0,0.9,0.59,0.0,0.0,0.0,0.03,0.93,0.0,0.0,1.0,0.95,1.0,0.0,0.01,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.67,1.0,0.0,-1.0,-1.0,0.0,0.09,0.13,0.03,0.07,0.84,0.41,0.94,1.0,,0.348,0.492,0.0,0.0,0.5,0.418,0.045,0.16
CRS3035RES200mN2833000E4140600,0.65,0.42,0.87,1.0,0.08,0.0,0.0,0.03,0.65,0.0,0.08,1.0,0.99,1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.67,0.92,0.0,-1.0,-1.0,0.0,0.29,0.1,0.02,0.08,0.85,0.91,0.96,1.0,,0.434,0.512,0.0,0.0,0.5,0.398,0.145,0.15
CRS3035RES200mN2834600E4140800,0.47,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.47,0.0,0.0,1.0,0.87,0.0,0.0,0.01,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.67,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.97,1.0,,0.245,0.312,0.0,0.0,0.75,0.418,-1.0,-1.0
CRS3035RES200mN2834400E4140800,0.25,0.0,-1.0,0.6,0.0,0.0,0.0,0.0,0.25,0.0,0.0,1.0,0.87,0.0,0.0,0.01,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.67,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.81,0.98,1.0,,0.142,0.312,0.0,0.0,0.75,0.418,-1.0,-1.0
CRS3035RES200mN2834200E4140800,0.52,0.24,-1.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.0,1.0,0.89,0.0,0.0,0.01,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.67,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.56,0.96,1.0,,0.127,0.316,0.0,0.0,0.75,0.418,-1.0,-1.0
CRS3035RES200mN2834000E4140800,0.45,0.23,-1.0,0.31,0.0,0.0,0.0,0.0,0.45,0.0,0.0,1.0,0.87,0.0,0.0,0.01,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.67,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.38,0.97,1.0,,0.165,0.312,0.0,0.0,0.75,0.418,-1.0,-1.0
CRS3035RES200mN2833800E4140800,0.56,0.35,-1.0,0.5,0.0,0.0,0.0,0.0,0.56,0.0,0.0,1.0,0.94,0.0,0.0,0.01,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.67,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.42,0.96,1.0,,0.235,0.324,0.0,0.0,0.75,0.418,-1.0,-1.0
CRS3035RES200mN2833600E4140800,0.36,0.29,-1.0,0.0,0.0,0.0,0.0,0.01,0.36,0.0,0.0,1.0,0.92,0.54,0.0,0.01,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.67,1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.54,0.98,1.0,,0.109,0.411,0.0,0.0,0.5,0.418,0.0,0.0
CRS3035RES200mN2833400E4140800,0.95,0.17,0.88,0.49,0.11,0.0,0.0,0.03,0.95,0.0,0.11,1.0,1.0,1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.67,0.89,0.0,-1.0,-1.0,0.0,0.08,0.09,0.05,0.05,0.86,0.85,0.92,1.0,,0.374,0.518,0.0,0.0,0.5,0.39,0.04,0.14
CRS3035RES200mN2833200E4140800,0.89,0.16,0.9,0.71,0.17,0.0,0.0,0.03,0.89,0.0,0.0,1.0,0.98,1.0,0.0,0.01,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.69,0.0,1.0,0.0,1.0,0.0,0.0,0.67,0.83,0.0,-1.0,-1.0,0.0,0.0,0.14,0.04,0.07,0.82,0.51,0.94,1.0,,0.406,0.498,0.0,0.0,0.448,0.375,0.0,0.18
CRS3035RES200mN2833000E4140800,0.8,0.44,0.89,0.55,0.27,0.0,0.0,0.03,0.8,0.0,0.21,1.0,0.97,0.97,0.0,0.02,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.94,0.0,1.0,0.0,1.0,0.0,0.0,0.67,0.73,0.0,-1.0,-1.0,0.0,0.22,0.13,0.0,0.07,0.87,1.0,0.94,1.0,,0.424,0.527,0.0,0.0,0.49,0.35,0.11,0.13
CRS3035RES200mN2834600E4141000,0.51,0.01,-1.0,1.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,1.0,0.9,0.0,0.0,0.01,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.67,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.96,0.97,1.0,,0.253,0.317,0.0,0.0,0.75,0.418,-1.0,-1.0
CRS3035RES200mN2834400E4141000,0.6,0.17,-1.0,0.46,0.0,0.0,0.0,0.0,0.6,0.0,0.0,1.0,0.86,0.0,0.0,0.01,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.67,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.27,0.96,1.0,,0.205,0.311,0.0,0.0,0.75,0.418,-1.0,-1.0
CRS3035RES200mN2834200E4141000,0.68,0.42,-1.0,0.64,0.0,0.0,0.0,0.0,0.68,0.0,0.0,1.0,0.99,0.0,0.0,0.01,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.67,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.76,0.96,1.0,,0.29,0.332,0.0,0.0,0.75,0.418,-1.0,-1.0
CRS3035RES200mN2834000E4141000,0.13,0.01,-1.0,1.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,1.0,0.91,0.0,0.0,0.01,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.67,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99,1.0,,0.19,0.319,0.0,0.0,0.75,0.418,-1.0,-1.0
CRS3035RES200mN2833800E4141000,0.18,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,1.0,0.87,0.0,0.0,0.01,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.67,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99,1.0,,0.197,0.312,0.0,0.0,0.75,0.418,-1.0,-1.0
CRS3035RES200mN2833600E4141000,0.44,0.16,-1.0,1.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,1.0,0.93,0.04,0.0,0.01,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.67,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.98,1.0,,0.267,0.329,0.0,0.0,0.75,0.418,-1.0,-1.0
CRS3035RES200mN2833400E4141000,0.45,0.62,0.8,1.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,1.0,0.92,0.53,0.0,0.01,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.67,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.98,1.0,,0.41,0.409,0.0,0.0,0.75,0.418,-1.0,-1.0
CRS3035RES200mN2833200E4141000,0.78,0.29,0.89,0.53,0.0,0.0,0.0,0.01,0.78,0.0,0.0,1.0,0.96,0.67,0.0,0.02,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.67,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.41,0.95,1.0,,0.356,0.44,0.0,0.0,0.75,0.418,-1.0,-1.0
CRS3035RES200mN2833000E4141000,0.42,0.64,0.86,1.0,0.0,0.0,0.0,0.02,0.42,0.0,0.0,1.0,0.99,0.26,0.0,0.02,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.67,1.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.98,1.0,,0.419,0.377,0.0,0.0,0.5,0.418,0.0,-1.0
CRS3035RES200mN2834600E4141200,0.53,0.13,-1.0,0.46,0.0,0.0,0.0,0.0,0.53,0.0,0.0,1.0,0.88,0.0,0.0,0.01,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.67,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.42,0.97,1.0,,0.187,0.314,0.0,0.0,0.75,0.418,-1.0,-1.0
CRS3035RES200mN2834400E4141200,0.31,0.58,-1.0,0.72,0.0,0.0,0.0,0.0,0.31,0.0,0.0,1.0,0.81,0.0,0.0,0.01,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.67,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.82,0.98,1.0,,0.268,0.302,0.0,0.0,0.75,0.418,-1.0,-1.0
CRS3035RES200mN2834200E4141200,0.21,0.07,-1.0,1.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,1.0,0.98,0.0,0.0,0.01,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.67,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99,1.0,,0.213,0.331,0.0,0.0,0.75,0.418,-1.0,-1.0
CRS3035RES200mN2834000E4141200,0.66,0.28,-1.0,1.0,0.0,0.0,0.0,0.0,0.66,0.0,0.0,1.0,1.0,0.0,0.0,0.01,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.67,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.96,1.0,,0.323,0.334,0.0,0.0,0.75,0.418,-1.0,-1.0
CRS3035RES200mN2833800E4141200,0.11,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,1.0,0.91,0.0,0.0,0.01,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.67,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99,1.0,,0.185,0.319,0.0,0.0,0.75,0.418,-1.0,-1.0
CRS3035RES200mN2833600E4141200,0.37,0.32,-1.0,1.0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,1.0,0.86,0.0,0.0,0.02,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.67,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.98,1.0,,0.282,0.312,0.0,0.0,0.75,0.418,-1.0,-1.0
CRS3035RES200mN2833400E4141200,0.39,0.31,-1.0,1.0,0.0,0.0,0.0,0.0,0.39,0.0,0.0,1.0,0.97,0.0,0.0,0.02,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.67,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.98,1.0,,0.283,0.33,0.0,0.0,0.75,0.418,-1.0,-1.0
CRS3035RES200mN2833200E4141200,0.59,0.05,-1.0,0.37,0.0,0.0,0.0,0.0,0.59,0.0,0.0,0.76,0.96,0.0,0.0,0.02,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.67,1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.42,0.97,1.0,,0.168,0.288,0.0,0.0,0.5,0.418,0.0,0.0
CRS3035RES200mN2833000E4141200,0.47,0.29,0.86,1.0,0.0,0.0,0.0,0.0,0.47,0.0,0.0,0.98,0.98,0.0,0.0,0.02,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.67,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.99,0.97,1.0,,0.374,0.328,0.0,0.0,0.75,0.418,-1.0,-1.0
CRS3035RES200mN2834200E4141400,0.39,0.19,-1.0,1.0,0.0,0.0,0.0,0.0,0.39,0.0,0.0,1.0,-1.0,0.0,0.0,0.01,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.67,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.98,1.0,,0.263,0.201,0.0,0.0,0.75,0.418,-1.0,-1.0
CRS3035RES200mN2834000E4141400,0.32,0.21,-1.0,1.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,1.0,0.92,0.0,0.0,0.01,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.67,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.98,1.0,,0.255,0.321,0.0,0.0,0.75,0.418,-1.0,-1.0
CRS3035RES200mN2833800E4141400,0.68,0.2,-1.0,1.0,0.0,0.0,0.0,0.0,0.68,0.0,0.0,1.0,1.0,0.0,0.0,0.01,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.67,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.96,1.0,,0.313,0.334,0.0,0.0,0.75,0.418,-1.0,-1.0
CRS3035RES200mN2833600E4141400,0.08,0.74,-1.0,1.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,1.0,0.91,0.0,0.0,0.02,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.67,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,,0.303,0.32,0.0,0.0,0.75,0.418,-1.0,-1.0
CRS3035RES200mN2833400E4141400,0.46,0.96,-1.0,0.81,0.0,0.0,0.0,0.0,0.46,0.0,0.0,1.0,0.98,0.0,0.0,0.02,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.67,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.97,1.0,,0.372,0.332,0.0,0.0,0.75,0.418,-1.0,-1.0
CRS3035RES200mN2833200E4141400,0.43,0.45,-1.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.0,1.0,0.88,0.0,0.0,0.02,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.67,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.68,0.97,1.0,,0.147,0.315,0.0,0.0,0.75,0.418,-1.0,-1.0
CRS3035RES200mN2833000E4141400,0.53,0.03,-1.0,0.65,0.0,0.0,0.0,0.0,0.53,0.0,0.0,1.0,0.93,0.0,0.0,0.02,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.67,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.66,0.97,1.0,,0.202,0.323,0.0,0.0,0.75,0.418,-1.0,-1.0
CRS3035RES200mN2833600E4141600,0.72,0.35,-1.0,1.0,0.0,0.0,0.0,0.0,0.72,0.0,0.0,1.0,1.0,0.0,0.0,0.02,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.67,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.96,1.0,,0.345,0.335,0.0,0.0,0.75,0.418,-1.0,-1.0
CRS3035RES200mN2833400E4141600,0.54,0.83,-1.0,1.0,0.0,0.0,0.0,0.0,0.54,0.0,0.0,1.0,0.91,0.0,0.0,0.02,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.67,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.96,1.0,,0.395,0.32,0.0,0.0,0.75,0.418,-1.0,-1.0
CRS3035RES200mN2833200E4141600,0.52,0.48,-1.0,0.48,0.0,0.0,0.0,0.0,0.52,0.0,0.0,1.0,0.96,0.0,0.0,0.02,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.67,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.97,1.0,,0.247,0.328,0.0,0.0,0.75,0.418,-1.0,-1.0
CRS3035RES200mN2833000E4141600,0.68,0.27,-1.0,0.57,0.0,0.0,0.0,0.0,0.68,0.0,0.0,0.91,0.92,0.0,0.0,0.02,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.67,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.36,0.95,1.0,,0.253,0.307,0.0,0.0,0.75,0.418,-1.0,-1.0
CRS3035RES200mN2833600E4141800,0.2,0.01,-1.0,1.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,1.0,0.92,0.0,0.0,0.02,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.67,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99,1.0,,0.202,0.322,0.0,0.0,0.75,0.418,-1.0,-1.0
CRS3035RES200mN2833400E4141800,0.44,0.52,-1.0,1.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,1.0,0.97,0.0,0.0,0.02,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.67,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.97,1.0,,0.327,0.33,0.0,0.0,0.75,0.418,-1.0,-1.0
CRS3035RES200mN2833200E4141800,0.42,0.32,-1.0,0.98,0.0,0.0,0.0,0.0,0.42,0.0,0.0,1.0,1.0,0.0,0.0,0.02,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.67,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.98,1.0,,0.287,0.335,0.0,0.0,0.75,0.418,-1.0,-1.0
CRS3035RES200mN2833000E4141800,0.51,0.17,-1.0,0.51,0.0,0.0,0.0,0.0,0.51,0.0,0.0,1.0,0.92,0.0,0.0,0.02,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.67,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.66,0.96,1.0,,0.198,0.322,0.0,0.0,0.75,0.418,-1.0,-1.0
CRS3035RES200mN2830600E4141800,0.75,0.76,-1.0,0.81,0.0,0.0,0.0,0.0,0.75,0.0,0.0,1.0,0.99,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.81,0.13,1.0,-1.0,1.0,-1.0,0.0,0.67,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.94,1.0,,0.387,0.332,0.0,0.0,0.735,0.418,-1.0,-1.0
CRS3035RES200mN2830400E4141800,0.6,0.63,-1.0,0.3,0.0,0.0,0.0,0.0,0.6,0.0,0.0,1.0,0.96,0.0,0.0,0.01,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.54,0.34,1.0,-1.0,1.0,-1.0,0.0,0.67,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.92,1.0,,0.255,0.327,0.0,0.0,0.72,0.418,-1.0,-1.0
CRS3035RES200mN2830200E4141800,0.52,0.76,-1.0,0.42,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.97,1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.42,0.27,1.0,-1.0,1.0,-1.0,0.0,0.67,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.94,1.0,,0.283,0.328,0.0,0.0,0.672,0.418,-1.0,-1.0
CRS3035RES200mN2833600E4142000,0.48,0.31,-1.0,1.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,1.0,0.79,0.0,0.0,0.02,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.67,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.98,1.0,,0.298,0.3,0.0,0.0,0.75,0.418,-1.0,-1.0
